startTime	endTime	timelinePath/0/point	timelinePath/0/time	startTimeTimezoneUtcOffsetMinutes	endTimeTimezoneUtcOffsetMinutes	visit/hierarchyLevel	visit/probability	visit/topCandidate/placeId	visit/topCandidate/semanticType	visit/topCandidate/probability	visit/topCandidate/placeLocation/latLng	timelinePath/1/point	timelinePath/1/time	timelinePath/2/point	timelinePath/2/time	timelinePath/3/point	timelinePath/3/time	timelinePath/4/point	timelinePath/4/time	activity/start/latLng	activity/end/latLng	activity/distanceMeters	activity/topCandidate/type	activity/topCandidate/probability	timelinePath/5/point	timelinePath/5/time	timelinePath/6/point	timelinePath/6/time	timelinePath/7/point	timelinePath/7/time	timelinePath/8/point	timelinePath/8/time	timelinePath/9/point	timelinePath/9/time	timelinePath/10/point	timelinePath/10/time	timelinePath/11/point	timelinePath/11/time	timelinePath/12/point	timelinePath/12/time	timelinePath/13/point	timelinePath/13/time	timelinePath/14/point	timelinePath/14/time	timelinePath/15/point	timelinePath/15/time	timelinePath/16/point	timelinePath/16/time	timelinePath/17/point	timelinePath/17/time	timelinePath/18/point	timelinePath/18/time	timelinePath/19/point	timelinePath/19/time	timelinePath/20/point	timelinePath/20/time	timelinePath/21/point	timelinePath/21/time	timelinePath/22/point	timelinePath/22/time	timelinePath/23/point	timelinePath/23/time	timelinePath/24/point	timelinePath/24/time	timelinePath/25/point	timelinePath/25/time	timelinePath/26/point	timelinePath/26/time	timelinePath/27/point	timelinePath/27/time	timelinePath/28/point	timelinePath/28/time	timelinePath/29/point	timelinePath/29/time	timelinePath/30/point	timelinePath/30/time	timelinePath/31/point	timelinePath/31/time	timelinePath/32/point	timelinePath/32/time	timelinePath/33/point	timelinePath/33/time	timelinePath/34/point	timelinePath/34/time	timelinePath/35/point	timelinePath/35/time	timelinePath/36/point	timelinePath/36/time	timelinePath/37/point	timelinePath/37/time	timelinePath/38/point	timelinePath/38/time	timelinePath/39/point	timelinePath/39/time	timelinePath/40/point	timelinePath/40/time	timelinePath/41/point	timelinePath/41/time	timelinePath/42/point	timelinePath/42/time	timelinePath/43/point	timelinePath/43/time	timelinePath/44/point	timelinePath/44/time	timelinePath/45/point	timelinePath/45/time	timelinePath/46/point	timelinePath/46/time	timelinePath/47/point	timelinePath/47/time	timelinePath/48/point	timelinePath/48/time	timelinePath/49/point	timelinePath/49/time	timelinePath/50/point	timelinePath/50/time	timelinePath/51/point	timelinePath/51/time	timelinePath/52/point	timelinePath/52/time	timelinePath/53/point	timelinePath/53/time	timelinePath/54/point	timelinePath/54/time	timelinePath/55/point	timelinePath/55/time	timelinePath/56/point	timelinePath/56/time	timelineMemory/trip/distanceFromOriginKms	timelineMemory/trip/destinations/0/identifier/placeId	timelineMemory/trip/destinations/1/identifier/placeId	timelineMemory/trip/destinations/2/identifier/placeId	timelineMemory/trip/destinations/3/identifier/placeId	timelineMemory/trip/destinations/4/identifier/placeId	timelineMemory/trip/destinations/5/identifier/placeId	timelinePath/57/point	timelinePath/57/time	timelinePath/58/point	timelinePath/58/time	timelinePath/59/point	timelinePath/59/time	timelinePath/60/point	timelinePath/60/time	timelinePath/61/point	timelinePath/61/time	timelineMemory/trip/destinations/6/identifier/placeId	timelineMemory/trip/destinations/7/identifier/placeId	timelineMemory/trip/destinations/8/identifier/placeId	timelineMemory/trip/destinations/9/identifier/placeId	timelineMemory/trip/destinations/10/identifier/placeId	timelineMemory/trip/destinations/11/identifier/placeId	timelineMemory/trip/destinations/12/identifier/placeId	activity/probability	activity/parking/location/latLng	activity/parking/startTime	timelinePath/62/point	timelinePath/62/time	timelinePath/63/point	timelinePath/63/time	timelinePath/64/point	timelinePath/64/time	timelinePath/65/point	timelinePath/65/time	timelinePath/66/point	timelinePath/66/time	timelinePath/67/point	timelinePath/67/time	timelinePath/68/point	timelinePath/68/time	timelinePath/69/point	timelinePath/69/time	timelinePath/70/point	timelinePath/70/time	timelinePath/71/point	timelinePath/71/time	timelinePath/72/point	timelinePath/72/time	timelinePath/73/point	timelinePath/73/time	timelinePath/74/point	timelinePath/74/time	timelinePath/75/point	timelinePath/75/time	timelinePath/76/point	timelinePath/76/time	timelinePath/77/point	timelinePath/77/time	timelinePath/78/point	timelinePath/78/time	timelinePath/79/point	timelinePath/79/time	timelinePath/80/point	timelinePath/80/time	timelinePath/81/point	timelinePath/81/time	timelinePath/82/point	timelinePath/82/time	timelinePath/83/point	timelinePath/83/time	timelinePath/84/point	timelinePath/84/time	timelinePath/85/point	timelinePath/85/time	timelinePath/86/point	timelinePath/86/time	timelinePath/87/point	timelinePath/87/time	timelinePath/88/point	timelinePath/88/time	timelinePath/89/point	timelinePath/89/time	timelinePath/90/point	timelinePath/90/time	timelinePath/91/point	timelinePath/91/time	timelinePath/92/point	timelinePath/92/time	timelinePath/93/point	timelinePath/93/time	timelinePath/94/point	timelinePath/94/time	timelinePath/95/point	timelinePath/95/time	timelinePath/96/point	timelinePath/96/time	timelinePath/97/point	timelinePath/97/time	timelinePath/98/point	timelinePath/98/time	timelinePath/99/point	timelinePath/99/time	timelinePath/100/point	timelinePath/100/time	timelinePath/101/point	timelinePath/101/time	timelinePath/102/point	timelinePath/102/time	timelinePath/103/point	timelinePath/103/time	timelinePath/104/point	timelinePath/104/time	timelinePath/105/point	timelinePath/105/time	timelinePath/106/point	timelinePath/106/time	timelinePath/107/point	timelinePath/107/time	timelinePath/108/point	timelinePath/108/time	timelinePath/109/point	timelinePath/109/time	timelinePath/110/point	timelinePath/110/time	timelinePath/111/point	timelinePath/111/time
11/6/21	11/6/21	17.5904116°, 73.4904456°	11/6/21									17.5944723°, 73.4884581°	11/6/21	17.5979043°, 73.4846671°	11/6/21	17.6008591°, 73.4850968°	11/6/21	17.6646229°, 73.4390945°	11/6/21						17.6672478°, 73.438019°	11/6/21	17.6707419°, 73.4327189°	11/6/21	17.6758113°, 73.4301369°	11/6/21	17.6780557°, 73.4268028°	11/6/21	17.7122127°, 73.4120131°	11/6/21	17.7176189°, 73.4170425°	11/6/21	17.7550473°, 73.4139118°	11/6/21	17.7578919°, 73.4132121°	11/6/21	17.7628377°, 73.4151625°	11/6/21	17.873431°, 73.4253094°	11/6/21	17.8731178°, 73.4272046°	11/6/21	17.876623°, 73.4272158°	11/6/21	17.879186°, 73.4298933°	11/6/21	17.9192054°, 73.4344419°	11/6/21	17.921325°, 73.4345586°	11/6/21	17.9224743°, 73.432899°	11/6/21	17.9246281°, 73.4344502°	11/6/21	17.9273954°, 73.4350555°	11/6/21	17.973384°, 73.4624905°	11/6/21	17.9789605°, 73.4648199°	11/6/21	17.9816824°, 73.464806°	11/6/21	18.0545709°, 73.4654247°	11/6/21	18.0585663°, 73.4661523°	11/6/21	18.0977409°, 73.457762°	11/6/21	18.0958893°, 73.4538941°	11/6/21	18.0861697°, 73.4352788°	11/6/21																																																																																																																																																																																			
11/6/21	11/6/21	18.0920125°, 73.4191098°	11/6/21									18.0944957°, 73.4118416°	11/6/21	18.0869939°, 73.3879935°	11/6/21	18.1137523°, 73.3308803°	11/6/21	18.1214368°, 73.3267106°	11/6/21						18.169543°, 73.3193726°	11/6/21	18.1819361°, 73.3173303°	11/6/21	18.2264877°, 73.2906915°	11/6/21	18.2759865°, 73.2497863°	11/6/21	18.2840684°, 73.2460223°	11/6/21																																																																																																																																																																																																																													
11/6/21	11/8/21			330	330	0	0.819999992847443	ChIJC0dOGYSW5zsRmSvX84uaG90	UNKNOWN	0.664784848690033	19.2552114°, 73.1412542°																																																																																																																																																																																																																																																				
11/8/21	11/8/21	19.2553344°, 73.141312°	11/8/21																																																																																																																																																																																																																																																												
11/10/21	11/10/21			330	330	0	0.800000011920929	ChIJ3wmR_Kl4wjsRXqm1aQSfJTs	UNKNOWN	0.417464554309845	17.9832354°, 73.4654383°																																																																																																																																																																																																																																																				
11/10/21	11/10/21			330	330															17.9821975°, 73.4654243°	17.5303973°, 73.5231534°	49786	UNKNOWN_ACTIVITY_TYPE	0																																																																																																																																																																																																																																							
11/17/21	11/17/21	19.0405726°, 72.924374°	11/17/21									19.0421221°, 72.9230376°	11/17/21																																																																																																																																																																																																																																																		
11/17/21	11/17/21			330	330															19.0405726°, 72.924374°	19.0814612°, 72.8875283°	7548	IN_PASSENGER_VEHICLE	0																																																																																																																																																																																																																																							
11/17/21	11/17/21			330	330															19.0814437°, 72.8875039°	19.0461947°, 72.8711429°	4280	IN_PASSENGER_VEHICLE	0																																																																																																																																																																																																																																							
11/17/21	11/17/21			330	330															19.0462073°, 72.8711447°	19.0456617°, 72.8425203°	3009	IN_PASSENGER_VEHICLE	0																																																																																																																																																																																																																																							
11/17/21	11/17/21			330	330															19.0455759°, 72.8412455°	19.0841802°, 72.8363987°	4322	IN_PASSENGER_VEHICLE	0																																																																																																																																																																																																																																							
11/17/21	11/17/21			330	330															19.0841814°, 72.8363806°	19.121282°, 72.8236394°	4337	IN_PASSENGER_VEHICLE	0																																																																																																																																																																																																																																							
11/17/21	11/17/21	19.1117268°, 72.8281261°	11/17/21									19.1158461°, 72.8276985°	11/17/21	19.1227338°, 72.8249363°	11/17/21	19.1178563°, 72.8291903°	11/17/21	19.1172114°, 72.8503743°	11/17/21						19.1190118°, 72.8508123°	11/17/21	19.1299883°, 72.876382°	11/17/21	19.126751°, 72.9180669°	11/17/21	19.1530157°, 72.955769°	11/17/21	19.1642335°, 72.9633917°	11/17/21	19.1941988°, 72.9626144°	11/17/21	19.1971334°, 72.9624791°	11/17/21	19.1997545°, 72.9637193°	11/17/21	19.2044261°, 72.9686358°	11/17/21	19.2327585°, 73.0319575°	11/17/21																																																																																																																																																																																																																			
11/17/21	11/17/21			330	330															19.1214915°, 72.8234213°	19.2553386°, 73.1416397°	36582	IN_PASSENGER_VEHICLE	0																																																																																																																																																																																																																																							
11/17/21	11/17/21	19.2692056°, 73.08378°	11/17/21									19.2622716°, 73.0892703°	11/17/21	19.2468838°, 73.1201277°	11/17/21	19.2519036°, 73.1236998°	11/17/21																																																																																																																																																																																																																																														
11/19/21	11/19/21	19.2552879°, 73.141498°	11/19/21																																																																																																																																																																																																																																																												
11/19/21	11/20/21			330	330	0	0.920000016689301	ChIJR2t3F4SW5zsRGAP4X72uQk0	UNKNOWN	0.548187732696533	19.2551449°, 73.1416505°																																																																																																																																																																																																																																																				
11/19/21	11/19/21	19.2553519°, 73.1412454°	11/19/21																																																																																																																																																																																																																																																												
11/20/21	11/20/21	19.2555914°, 73.1410292°	11/20/21									19.2517382°, 73.1358825°	11/20/21	19.2517382°, 73.1358825°	11/20/21																																																																																																																																																																																																																																																
11/20/21	11/20/21			330	330	0	0.959999978542328	ChIJhdeTsC_J5zsRRakMb3FKhTg	UNKNOWN	0.926457285881043	19.0452429°, 72.841687°																																																																																																																																																																																																																																																				
11/20/21	11/20/21			330	330															19.0452348°, 72.8417082°	19.048053°, 72.9116121°	8716	MOTORCYCLING	0																																																																																																																																																																																																																																							
